"id","service_id","request_id","request_type","xslt_id","client_internal_number","additional_details","response_id","message_id","request_content","response_topic","request_timestamp","update_timestamp","state","response_content","response_type","kafka_partition","kafka_offset","is_queued_status","is_archived_status","route","attachment_path","seq"
b2ddb899-977d-42b5-80c6-a34872484211,lic-integrator,"86f3655c-ee0a-4bf0-8562-d1b1788604c0",EPGU,5,,,"6d9c85ea-cf12-4f7c-b91d-40126c4714fe","8edc3faa-259c-11f0-b547-c6f3b9bff9c0","{""epgu"":{""orderID"":""5316952317"",""department"":""100000012571"",""serviceCode"":""60009992"",""targetCode"":""60009992-2"",""statementDate"":""2025-04-30""},""applicant"":{""ul"":{""fullName"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""АГРОТИС\"""",""shortName"":""ООО \""АГРОТИС\"""",""opf"":""Общества с ограниченной ответственностью"",""lastName"":""Чубенко"",""firstName"":""Александр"",""patronymic"":""Владимирович"",""ogrn"":""1229000004860"",""inn"":""9001002871"",""kpp"":""900101001""},""address"":"""",""email"":"""",""phone"":""""},""agent"":{""lastName"":"""",""firstName"":"""",""patronymic"":"""",""documentId"":{""serial"":"""",""number"":"""",""issuerName"":"""",""issuerCode"":"""",""issueDate"":""""},""dateOfBirth"":"""",""email"":"""",""phone"":""""},""notification"":""\n    Предоставляем расчет мощности оборудования\n"",""appliedDocuments"":[{""name"":""IMG_0001 (70).pdf"",""businessName"":""Запрошенные документы"",""type"":""application/pdf"",""mnemonic"":""c1006.FileUploadComponent.doc14.5316952317""}]}",,2025-04-30 11:25:08.206,2025-04-30 11:25:08.324,OUTGOING,,,0,0,true,true,IN,/mnt/nfs2/leveler/storage/2025-04-30/8edc3faa-259c-11f0-b547-c6f3b9bff9c0/Application.zip,"202504"
